target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:meat,CulturalPracticeDefinitionSO,practice:beastkin-pack-meal,CulturalPracticeDefinitionSO|practice:beastkin-pack-meal,requires,resource:meat,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:meat,Assets/Resources/SO/V20/Narrative/Practices/practice_beastkin-pack-meal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:paper,CulturalPracticeDefinitionSO,practice:demon-oath-embers,CulturalPracticeDefinitionSO|practice:demon-oath-embers,requires,material:paper,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:paper,Assets/Resources/SO/V20/Narrative/Practices/practice_demon-oath-embers.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|tool:maintenance-kit,CulturalPracticeDefinitionSO,practice:golem-core-polish,CulturalPracticeDefinitionSO|practice:golem-core-polish,requires,tool:maintenance-kit,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|tool:maintenance-kit,Assets/Resources/SO/V20/Narrative/Practices/practice_golem-core-polish.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:iron-ingot,CulturalPracticeDefinitionSO,practice:golem-memory-plaque,CulturalPracticeDefinitionSO|practice:golem-memory-plaque,requires,material:iron-ingot,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:iron-ingot; ResourceItemDefinitionSO|material:iron-ingot,Assets/Resources/SO/V20/Narrative/Practices/practice_golem-memory-plaque.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:rope,CulturalPracticeDefinitionSO,practice:harpy-first-flight,CulturalPracticeDefinitionSO|practice:harpy-first-flight,requires,material:rope,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:rope,Assets/Resources/SO/V20/Narrative/Practices/practice_harpy-first-flight.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:iron-ingot,CulturalPracticeDefinitionSO,practice:kobold-tool-naming,CulturalPracticeDefinitionSO|practice:kobold-tool-naming,requires,material:iron-ingot,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:iron-ingot; ResourceItemDefinitionSO|material:iron-ingot,Assets/Resources/SO/V20/Narrative/Practices/practice_kobold-tool-naming.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:clean-water,CulturalPracticeDefinitionSO,practice:myconid-shared-mist,CulturalPracticeDefinitionSO|practice:myconid-shared-mist,requires,resource:clean-water,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:clean-water,Assets/Resources/SO/V20/Narrative/Practices/practice_myconid-shared-mist.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:salted-meat-stew,CulturalPracticeDefinitionSO,practice:orc-shared-cauldron,CulturalPracticeDefinitionSO|practice:orc-shared-cauldron,requires,food:salted-meat-stew,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:salted-meat-stew,Assets/Resources/SO/V20/Narrative/Practices/practice_orc-shared-cauldron.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:charcoal,CulturalPracticeDefinitionSO,practice:orc-weapon-vigil,CulturalPracticeDefinitionSO|practice:orc-weapon-vigil,requires,material:charcoal,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:charcoal,Assets/Resources/SO/V20/Narrative/Practices/practice_orc-weapon-vigil.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:clean-water,CulturalPracticeDefinitionSO,practice:slime-clear-water,CulturalPracticeDefinitionSO|practice:slime-clear-water,requires,resource:clean-water,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:clean-water,Assets/Resources/SO/V20/Narrative/Practices/practice_slime-clear-water.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:mana-shield-plate,CulturalPracticeDefinitionSO,practice:slime-core-ring,CulturalPracticeDefinitionSO|practice:slime-core-ring,requires,component:mana-shield-plate,1,,requirements.items.0.itemDefinitionId,item Definition Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:mana-shield-plate,Assets/Resources/SO/V20/Narrative/Practices/practice_slime-core-ring.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|feed:dog-food,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,references,feed:dog-food,6,,tradeCargo.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|feed:dog-food,Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|feed:hay,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,references,feed:hay,10,,supplyCargo.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|feed:hay,Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:preserved-ration,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,references,food:preserved-ration,12,,supplyCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:preserved-ration,Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:leather,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,references,material:leather,8,,supplyCargo.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:leather; ResourceItemDefinitionSO|material:leather,Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:hide,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,references,resource:hide,5,,tradeCargo.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:hide,Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:meat,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,references,resource:meat,8,,tradeCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:meat,Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:preserved-ration,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,references,food:preserved-ration,14,,supplyCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:preserved-ration,Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:preserved-ration,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,references,food:preserved-ration,8,,tradeCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:preserved-ration,Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:blood,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,references,resource:blood,10,,supplyCargo.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:blood,Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:blood,DungeonFactionDefinitionSO,faction:dungeon:beastkin,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,references,resource:blood,5,,tradeCargo.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:blood,Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:gold-ornament,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,references,craft:gold-ornament,3,,tradeCargo.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:gold-ornament,Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:ritual-reagent,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,references,craft:ritual-reagent,8,,supplyCargo.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:ritual-reagent,Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:ritual-reagent,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,references,craft:ritual-reagent,4,,tradeCargo.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:ritual-reagent,Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|drug:mana-awakener,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,references,drug:mana-awakener,6,,supplyCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|drug:mana-awakener,Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:blacksteel-ingot,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,references,material:blacksteel-ingot,5,,supplyCargo.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:blacksteel-ingot; ResourceItemDefinitionSO|material:blacksteel-ingot,Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,references,resource:mana-crystal,6,,tradeCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:lumber,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,references,material:lumber,10,,supplyCargo.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:lumber; ResourceItemDefinitionSO|material:lumber,Assets/Resources/SO/Factions/faction_dungeon_demon.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:lumber,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,references,material:lumber,5,,tradeCargo.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:lumber; ResourceItemDefinitionSO|material:lumber,Assets/Resources/SO/Factions/faction_dungeon_demon.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,references,resource:mana-crystal,14,,supplyCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Factions/faction_dungeon_demon.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,DungeonFactionDefinitionSO,faction:dungeon:demon,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,references,resource:mana-crystal,8,,tradeCargo.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Factions/faction_dungeon_demon.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:blacksteel-ingot,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,references,material:blacksteel-ingot,5,,supplyCargo.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:blacksteel-ingot; ResourceItemDefinitionSO|material:blacksteel-ingot,Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:iron-ingot,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,references,material:iron-ingot,8,,tradeCargo.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:iron-ingot; ResourceItemDefinitionSO|material:iron-ingot,Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:steel-ingot,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,references,material:steel-ingot,10,,supplyCargo.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:steel-ingot; ResourceItemDefinitionSO|material:steel-ingot,Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:stone-block,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,references,material:stone-block,10,,tradeCargo.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:stone-block; ResourceItemDefinitionSO|material:stone-block,Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,references,resource:mana-crystal,8,,supplyCargo.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,references,resource:mana-crystal,4,,tradeCargo.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:lumber,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/faction_dungeon_golem.asset,references,material:lumber,14,,supplyCargo.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:lumber; ResourceItemDefinitionSO|material:lumber,Assets/Resources/SO/Factions/faction_dungeon_golem.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:lumber,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/faction_dungeon_golem.asset,references,material:lumber,8,,tradeCargo.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:lumber; ResourceItemDefinitionSO|material:lumber,Assets/Resources/SO/Factions/faction_dungeon_golem.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,DungeonFactionDefinitionSO,faction:dungeon:golem,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/faction_dungeon_golem.asset,references,resource:mana-crystal,10,,supplyCargo.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Factions/faction_dungeon_golem.asset
