research_id,relation_direction,binding_kind,content_type,content_id,resolution_status,field_path,source_path,relation_source
research:housing:room-assignment,research-to-content,unlocks-building,BuildingSO,building:8882,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/housing_room_assignment.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:housing:room-assignment,research-to-content,unlocks-building,BuildingSO,building:8883,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/housing_room_assignment.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:housing:room-assignment,content-requires-research,requires,ProductionRecipeSO,recipe:component:room-partition-kit,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R93_방_칸막이_키트.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:breeding,research-to-content,unlocks-building,BuildingSO,building:8817,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_breeding.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:breeding,content-requires-research,requires,ProductionRecipeSO,recipe:record:breeding-ledger,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R95_번식_장부.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,research-to-content,unlocks-building,BuildingSO,building:1034,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_capture.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,recipe:trail-charm,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_trail_charm.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,source:animal-blood,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_blood.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,source:animal-bone,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_bone.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,source:animal-fang,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_fang.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,source:animal-fat,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_fat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,source:animal-hide,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_hide.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:capture,content-requires-research,requires,ProductionRecipeSO,source:animal-meat,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_meat.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,research-to-content,unlocks-building,BuildingSO,building:1089,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_feed.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:feed,research-to-content,unlocks-building,BuildingSO,building:1616,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_feed.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:bedding-animal,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_bedding_animal.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:bedding-straw,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_bedding_straw.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:dog-food,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_dog_food.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:dog-food-fresh,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_dog_food_fresh.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:hay-feed,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_hay_feed.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:low-fuel-manure,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_low_fuel_manure.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,recipe:silage,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_silage.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:feed,content-requires-research,requires,ProductionRecipeSO,source:animal-manure,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_manure.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:seasonal-breeding,research-to-content,unlocks-building,BuildingSO,building:8855,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_seasonal_breeding.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:selective,research-to-content,unlocks-building,BuildingSO,building:8818,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_selective.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,CraftMaterialDefinitionSO,resource:wool,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Materials/material_wool.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,ProductionRecipeSO,recipe:bowstring-sinew,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/recipe_bowstring_sinew.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,ProductionRecipeSO,source:animal-egg,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_egg.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,ProductionRecipeSO,source:animal-feather,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_feather.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,ProductionRecipeSO,source:animal-horn,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_horn.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,ProductionRecipeSO,source:animal-milk,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_milk.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:selective,content-requires-research,requires,ProductionRecipeSO,source:animal-wool,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/source_animal_wool.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:husbandry:stable,research-to-content,unlocks-building,BuildingSO,building:8819,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_stable.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:husbandry:taming,research-to-content,unlocks-building,BuildingSO,building:8820,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/husbandry_taming.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:industry:assisted-processing,research-to-content,unlocks-building,BuildingSO,building:1609,resolved-content,references.RefIds.0.data.buildingId,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:industry:assisted-processing,research-to-content,unlocks-building,BuildingSO,building:8821,resolved-content,references.RefIds.1.data.buildingId,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:industry:assisted-processing,research-to-content,unlocks-building,BuildingSO,building:9313,resolved-content,references.RefIds.2.data.buildingId,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:industry:assisted-processing,research-to-content,unlocks-building,BuildingSO,building:9314,resolved-content,references.RefIds.3.data.buildingId,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:industry:assisted-processing,content-requires-research,requires,ProductionRecipeSO,recipe:component:machine-parts,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R09_기계_부품.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:industry:assisted-processing,content-requires-research,requires,ProductionRecipeSO,recipe:v22:spin-powered:cave-silk,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_cave_silk.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:industry:assisted-processing,research-to-content,unlocks-recipe,ProductionRecipeSO,recipe:v22:spin-powered:cave-silk,resolved-content,references.RefIds.4.data.recipeId,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset,docs_final/content-db/relations/research-effects/research-project.csv
research:industry:assisted-processing,content-requires-research,requires,ProductionRecipeSO,recipe:v22:spin-powered:common-wool,resolved-content,requiredResearchId,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_common_wool.asset,docs_final/content-db/incoming/research-effects/research-project.csv
research:industry:assisted-processing,research-to-content,unlocks-recipe,ProductionRecipeSO,recipe:v22:spin-powered:common-wool,resolved-content,references.RefIds.5.data.recipeId,Assets/Resources/SO/Research/Projects/industry_assisted_processing.asset,docs_final/content-db/relations/research-effects/research-project.csv
