population,width,seed,succeeded,failureCode,solverMode,usedCells,exclusiveCells,rawAccessCells,sharedAccessCells,headroomPermille,accessOverlapSavings,peakNormalUtilizationPermille,peakFaultUtilizationPermille,normalStorageUtilizationPermille,faultStorageUtilizationPermille,storageCapacityGrams,normalStockMassGrams,faultStockMassGrams,placedFacilities,overflowCells
24,87,218,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,219,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,220,true,,greedy,181,97,146,76,306,70,420,594,670,526,450000,301100,331100,73,6
24,87,221,true,,greedy,181,97,146,76,306,70,600,840,670,526,450000,301100,331100,73,6
24,87,222,true,,greedy,181,97,146,76,306,70,420,594,670,526,450000,301100,331100,73,6
24,87,223,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,224,true,,greedy,181,97,146,76,306,70,413,589,670,526,450000,301100,331100,73,6
24,87,225,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,226,true,,greedy,181,97,146,76,306,70,413,568,670,526,450000,301100,331100,73,6
24,87,227,true,,greedy,181,97,146,76,306,70,480,660,670,526,450000,301100,331100,73,6
24,87,228,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,229,true,,greedy,181,97,146,76,306,70,420,594,670,526,450000,301100,331100,73,6
24,87,230,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,231,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,232,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,233,true,,greedy,181,97,146,76,306,70,440,624,670,526,450000,301100,331100,73,6
24,87,234,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,235,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,236,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,237,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,238,true,,greedy,181,97,146,76,306,70,440,640,670,526,450000,301100,331100,73,6
24,87,239,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,240,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,241,true,,greedy,181,97,146,76,306,70,413,587,670,526,450000,301100,331100,73,6
24,87,242,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,243,true,,greedy,181,97,146,76,306,70,440,616,670,526,450000,301100,331100,73,6
24,87,244,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,245,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,246,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,247,true,,greedy,181,97,146,76,306,70,372,522,670,526,450000,301100,331100,73,6
24,87,248,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,249,true,,greedy,181,97,146,76,306,70,372,521,670,526,450000,301100,331100,73,6
24,87,250,true,,greedy,181,97,146,76,306,70,420,600,670,526,450000,301100,331100,73,6
24,87,251,true,,greedy,181,97,146,76,306,70,371,516,670,526,450000,301100,331100,73,6
24,87,252,true,,greedy,181,97,146,76,306,70,480,696,670,526,450000,301100,331100,73,6
24,87,253,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,254,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,255,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
24,87,256,true,,greedy,181,97,146,76,306,70,371,522,670,526,450000,301100,331100,73,6
