schemaVersion,itemId,definitionType,assetPath,propertyPath,authoredKilograms,canonicalUnitMassGrams,maxStack,stockCategory,inV27Ledger,inItemCatalog,siteRole,catalogAuthorityPath,gramStatus,unitSemanticStatus,assetGuid
v27.mass.authority.1,evolution:catalyst:survival:14,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_14.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_14.asset,canonical-gram,out-of-ledger-scope,a71d2ffc1d96a1f4fa372e13d1404ddb
v27.mass.authority.1,evolution:catalyst:survival:15,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_15.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_15.asset,canonical-gram,out-of-ledger-scope,ff4ab702bbfbbaf4796455b6a7622dd5
v27.mass.authority.1,evolution:catalyst:survival:16,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_16.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_16.asset,canonical-gram,out-of-ledger-scope,e04186e623ba2a4428e4f3e7861b4f20
v27.mass.authority.1,evolution:catalyst:survival:17,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_17.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_17.asset,canonical-gram,out-of-ledger-scope,102223c012a773f4d8b6edf0f5b403b1
v27.mass.authority.1,evolution:catalyst:survival:18,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_18.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_18.asset,canonical-gram,out-of-ledger-scope,ed4f3e817df0e104ebe0837d11cfa682
v27.mass.authority.1,evolution:catalyst:survival:19,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_19.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_19.asset,canonical-gram,out-of-ledger-scope,f0ad12f5b8d88ce4897324f320b1d054
v27.mass.authority.1,evolution:catalyst:survival:2,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_2.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_2.asset,canonical-gram,out-of-ledger-scope,8595f10a374126842ab4c5eccc1aa116
v27.mass.authority.1,evolution:catalyst:survival:20,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_20.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_20.asset,canonical-gram,out-of-ledger-scope,a839c0e5593bf40409f0c8855e08b7d4
v27.mass.authority.1,evolution:catalyst:survival:21,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_21.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_21.asset,canonical-gram,out-of-ledger-scope,0357f11c099a99a4b843401fb39a8bd4
v27.mass.authority.1,evolution:catalyst:survival:3,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_3.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_3.asset,canonical-gram,out-of-ledger-scope,2fdb88743feb2c14ca71de16aa897186
v27.mass.authority.1,evolution:catalyst:survival:4,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_4.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_4.asset,canonical-gram,out-of-ledger-scope,43e47c7f9efbe4b469122fd8c7b68eb4
v27.mass.authority.1,evolution:catalyst:survival:5,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_5.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_5.asset,canonical-gram,out-of-ledger-scope,d268c404701bc4649a5c28b39f501c53
v27.mass.authority.1,evolution:catalyst:survival:6,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_6.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_6.asset,canonical-gram,out-of-ledger-scope,85394244dadcec844891d4816f83b135
v27.mass.authority.1,evolution:catalyst:survival:7,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_7.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_7.asset,canonical-gram,out-of-ledger-scope,562cb1dc96c28f143b42bd920a2811e9
v27.mass.authority.1,evolution:catalyst:survival:8,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_8.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_8.asset,canonical-gram,out-of-ledger-scope,76c57ffdafe1f5e40b06622cfeb7eca1
v27.mass.authority.1,evolution:catalyst:survival:9,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_9.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_survival_9.asset,canonical-gram,out-of-ledger-scope,286f705709e4d724981e82c6fb6d9e61
v27.mass.authority.1,evolution:catalyst:universal:1,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_1.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_1.asset,canonical-gram,out-of-ledger-scope,51fcf630b385232478420975392a7457
v27.mass.authority.1,evolution:catalyst:universal:10,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_10.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_10.asset,canonical-gram,out-of-ledger-scope,b0149d4773124134db5a67f2e0e5b55d
v27.mass.authority.1,evolution:catalyst:universal:11,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_11.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_11.asset,canonical-gram,out-of-ledger-scope,35a95d45648f534409bc16662b1f58c4
v27.mass.authority.1,evolution:catalyst:universal:12,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_12.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_12.asset,canonical-gram,out-of-ledger-scope,b989ecfce0c43f54c9fe166e4da880db
v27.mass.authority.1,evolution:catalyst:universal:13,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_13.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_13.asset,canonical-gram,out-of-ledger-scope,358d297abef05d0438f90c7acfbf0c5c
v27.mass.authority.1,evolution:catalyst:universal:14,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_14.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_14.asset,canonical-gram,out-of-ledger-scope,eb0607c4d03f97a499d070789a94c7ae
v27.mass.authority.1,evolution:catalyst:universal:15,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_15.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_15.asset,canonical-gram,out-of-ledger-scope,c51b141020a65184f87f267f359ddc77
v27.mass.authority.1,evolution:catalyst:universal:16,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_16.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_16.asset,canonical-gram,out-of-ledger-scope,5e4089ab9c581da41a5d774e1e44da7a
v27.mass.authority.1,evolution:catalyst:universal:17,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_17.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_17.asset,canonical-gram,out-of-ledger-scope,ab61c74b869013d4da534bdbe434ac20
v27.mass.authority.1,evolution:catalyst:universal:18,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_18.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_18.asset,canonical-gram,out-of-ledger-scope,4267803ab96a95b47901a8b961b6f43e
v27.mass.authority.1,evolution:catalyst:universal:19,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_19.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_19.asset,canonical-gram,out-of-ledger-scope,342d7b73a378d7248864d42fb5e115bc
v27.mass.authority.1,evolution:catalyst:universal:2,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_2.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_2.asset,canonical-gram,out-of-ledger-scope,40f7c40359fa54a4fbb84a9ab318ba16
v27.mass.authority.1,evolution:catalyst:universal:20,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_20.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_20.asset,canonical-gram,out-of-ledger-scope,81db6a11adcb40949bfc8ccc8ea59db9
v27.mass.authority.1,evolution:catalyst:universal:21,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_21.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_21.asset,canonical-gram,out-of-ledger-scope,ac3245c1d33f5b84ca4baa58064c6cea
v27.mass.authority.1,evolution:catalyst:universal:3,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_3.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_3.asset,canonical-gram,out-of-ledger-scope,8722a1054800a3f4faeeeeb57a10c878
v27.mass.authority.1,evolution:catalyst:universal:4,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_4.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_4.asset,canonical-gram,out-of-ledger-scope,a983dfd877cd29a4b8afd89e84b643f5
v27.mass.authority.1,evolution:catalyst:universal:5,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_5.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_5.asset,canonical-gram,out-of-ledger-scope,2fbc64e6849b6f341ac1685b1a1ed958
v27.mass.authority.1,evolution:catalyst:universal:6,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_6.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_6.asset,canonical-gram,out-of-ledger-scope,4173b3ee6d2e21d4ebbcdfddf8db505c
v27.mass.authority.1,evolution:catalyst:universal:7,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_7.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_7.asset,canonical-gram,out-of-ledger-scope,71c4aee9169aa754ba24510e87c8cb2c
v27.mass.authority.1,evolution:catalyst:universal:8,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_8.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_8.asset,canonical-gram,out-of-ledger-scope,cb9ef83edb578334ab5ea5e2094ff8e4
v27.mass.authority.1,evolution:catalyst:universal:9,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_9.asset,unitWeight,0.25,250,20,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_catalyst_universal_9.asset,canonical-gram,out-of-ledger-scope,01128ed65f2987046b1c8234829b76df
v27.mass.authority.1,evolution:facility-package,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_facility_package.asset,unitWeight,12,12000,1,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_facility_package.asset,canonical-gram,out-of-ledger-scope,a954be3269e79ef4dbf1754a0a77eedf
v27.mass.authority.1,evolution:residue:1,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_1.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_1.asset,canonical-gram,out-of-ledger-scope,8887c9a3420334a4a956b08442632f23
v27.mass.authority.1,evolution:residue:10,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_10.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_10.asset,canonical-gram,out-of-ledger-scope,8902fe3faa6b2a94cad7bc6a6b929e00
v27.mass.authority.1,evolution:residue:11,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_11.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_11.asset,canonical-gram,out-of-ledger-scope,97454e69c46d1944bab61829f961215a
v27.mass.authority.1,evolution:residue:12,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_12.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_12.asset,canonical-gram,out-of-ledger-scope,130f1c664f5393043b000ff29bd96099
v27.mass.authority.1,evolution:residue:13,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_13.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_13.asset,canonical-gram,out-of-ledger-scope,c26c2d70fb0b6b1498c16863d22c8ec8
v27.mass.authority.1,evolution:residue:14,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_14.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_14.asset,canonical-gram,out-of-ledger-scope,27e2a8e065126e245bdfc32160a1f23b
v27.mass.authority.1,evolution:residue:15,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_15.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_15.asset,canonical-gram,out-of-ledger-scope,d1659de0389c1fa4d92ce8b3fbfa4447
v27.mass.authority.1,evolution:residue:16,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_16.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_16.asset,canonical-gram,out-of-ledger-scope,a3c4efdb71832bc47ae0deb18b05e343
v27.mass.authority.1,evolution:residue:17,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_17.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_17.asset,canonical-gram,out-of-ledger-scope,367e18c51a288d5499988f5aafb2be13
v27.mass.authority.1,evolution:residue:18,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_18.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_18.asset,canonical-gram,out-of-ledger-scope,e102c9d5da9ebe04eb5014fc547fc829
v27.mass.authority.1,evolution:residue:19,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_19.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_19.asset,canonical-gram,out-of-ledger-scope,a7f45ed149fdb4646b3c9e0c9053d271
v27.mass.authority.1,evolution:residue:2,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_2.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_2.asset,canonical-gram,out-of-ledger-scope,4ced4f693d420cb46a46fcfeb37a907c
v27.mass.authority.1,evolution:residue:20,GenericItemDefinitionSO,Assets/Resources/SO/Items/Definitions/evolution_residue_20.asset,unitWeight,0.1,100,75,General,false,true,catalog-authority,Assets/Resources/SO/Items/Definitions/evolution_residue_20.asset,canonical-gram,out-of-ledger-scope,873b5221460c70f4a92daba1b85d2933
