schemaVersion,recipeId,flowRole,roleShapeValid,inputVector,outputVector,physicalInputGrams,cleanWaterGrams,guaranteedOutputGrams,maximumOutputGrams,expectedOutputGrams,wastewaterGrams,minimumResidualGrams,maximumResidualGrams,runtimePhysicalInputGrams,runtimeGuaranteedOutputGrams,runtimeMaximumOutputGrams,runtimeExpectedOutputGrams,runtimeMinimumResidualGrams,runtimeMaximumResidualGrams,probabilisticOutputCount,missingSemanticIds,runtimeProposedMassMismatchIds,massCreationCandidate,runtimeMassCreationCandidate,reviewedContractId,massBalanceStatus,sourceAuthority,sourceDigest
v27.mass.recipe-inventory.3,recipe:v22:weave:cave-silk,Transform,true,yarn:cave-silk*3,material:cave-silk*2@1,240,0,220,220,220,0,20,20,240,220,220,220,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_cave_silk.asset,7ffd8dec0ac851202ac3ce6f2262fbc23da2f058410fc71c5e65be5fe7bb0a0e
v27.mass.recipe-inventory.3,recipe:v22:weave:common-wool,Transform,true,yarn:common-wool*7,material:common-wool*2@1,560,0,480,480,480,0,80,80,560,480,480,480,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_common_wool.asset,97aa9f73b8d27b94fd25524b64803e6331c643d3d83eca611824088d10723e45
v27.mass.recipe-inventory.3,recipe:v22:weave:deep-goat-wool,Transform,true,yarn:deep-goat-wool*7,material:deep-goat-wool*2@1,560,0,520,520,520,0,40,40,560,520,520,520,40,40,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_deep_goat_wool.asset,ab45e95e56e8d937a61f7f64214f0bdd52de8aeefa3a1e19a51c3fdd5e1ec0f8
v27.mass.recipe-inventory.3,recipe:v22:weave:dreamweave,Transform,true,yarn:dreamweave*3,material:dreamweave*2@1,240,0,240,240,240,0,0,0,240,240,240,240,0,0,0,,,false,false,balanced-exact@1,balanced-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_dreamweave.asset,3ca78334d6eb6555e1a630158c53dbcd66ed83edb84230e47b96fc023ce5f441
v27.mass.recipe-inventory.3,recipe:v22:weave:ember-cotton,Transform,true,yarn:ember-cotton*5,material:ember-cotton*2@1,400,0,352,352,352,0,48,48,400,352,352,352,48,48,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_ember_cotton.asset,78a37460674b80b9b621fd9c661060617f270f498b490a226720a623eff977a0
v27.mass.recipe-inventory.3,recipe:v22:weave:frost-linen,Transform,true,yarn:frost-linen*5,material:frost-linen*2@1,400,0,328,328,328,0,72,72,400,328,328,328,72,72,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_frost_linen.asset,93b8dfb8bcf862dc107dce1faff84d639c8296e716b410a4330732a8a3945cdf
v27.mass.recipe-inventory.3,recipe:v22:weave:frost-wool,Transform,true,yarn:frost-wool*7,material:frost-wool*2@1,560,0,512,512,512,0,48,48,560,512,512,512,48,48,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_frost_wool.asset,37efd084d1ca4701524645b261647ef553858a0a5c8fc432c2c814c1a0774c04
v27.mass.recipe-inventory.3,recipe:v22:weave:mire-canvas,Transform,true,yarn:mire-canvas*7,material:mire-canvas*2@1,560,0,540,540,540,0,20,20,560,540,540,540,20,20,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_mire_canvas.asset,d5244897599d8106f2175234354c11f015713db4e92fbc29244330505dc1c9c2
v27.mass.recipe-inventory.3,recipe:v22:weave:shade-cloth,Transform,true,yarn:shade-cloth*6,material:cloth*2@1,480,0,400,400,400,0,80,80,480,400,400,400,80,80,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_shade_cloth.asset,cd8598006f5d5391819984ed6503a1de580481bee915d76787875c8192558e97
v27.mass.recipe-inventory.3,recipe:v22:weave:spore-hemp,Transform,true,yarn:spore-hemp*6,material:spore-hemp*2@1,480,0,420,420,420,0,60,60,480,420,420,420,60,60,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_spore_hemp.asset,3a431c2e980d9b74551df5ce62c3a18f3e168315655e2c6aeaa02f1fb3ae1d16
v27.mass.recipe-inventory.3,recipe:vegetable-pie,Transform,true,material:dough*1|material:washed-vegetable*1,food:vegetable-pie*2@1,950,0,950,950,950,0,0,0,950,950,950,950,0,0,0,,,false,false,recipe:vegetable-pie,reviewed-exact,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_vegetable_pie.asset,ca5e6783d43f350b2331151f435151d26e0a5ed68d398fb4285da845d0cb06a1
v27.mass.recipe-inventory.3,recipe:vitality-tonic,Transform,true,material:syrup*1|resource:bloodleaf*1|resource:ember-root*1,drug:vitality-tonic*2@1,900,0,850,850,850,0,50,50,900,850,850,850,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_vitality_tonic.asset,59f9737faff736adc71f26b4e1231b54300ea156f2d44b20a70bd280a46e1f61
v27.mass.recipe-inventory.3,recipe:washed-vegetable,Transform,true,resource:ember-root*2,material:washed-vegetable*2@1,900,125,900,900,900,125,0,0,900,900,900,900,0,0,0,,,false,false,recipe:washed-vegetable,reviewed-exact,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_washed_vegetable.asset,533320915027e8407a46982b2e5902ac29fb90cfd5d7b9092d97051f53bc52cb
v27.mass.recipe-inventory.3,recipe:wool-cloth,Transform,true,resource:wool*3,material:cloth*2@1,1050,0,400,400,400,0,650,650,1050,400,400,400,650,650,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/recipe_wool_cloth.asset,047fc71cac3673537468f02a7307a3500d9d3478cf2be5ba93a23b59382225e4
v27.mass.recipe-inventory.3,recipe:young-wine,Transform,true,material:grape-juice*2,material:young-wine*2@1,750,0,700,700,700,0,50,50,750,700,700,700,50,50,0,,,false,false,process-loss@1,reviewed-exact,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_young_wine.asset,04b3962e1ba6431fac7feb0f14952ca41ed5c397303d0d70f259a076205b3abc
v27.mass.recipe-inventory.3,source:animal-blood,Source,true,,resource:blood*2@1,0,0,1000,1000,1000,0,-1000,-1000,0,1000,1000,1000,-1000,-1000,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_blood.asset,ba5014b0fbb5a179539d05e4d662198c1075c21e06c9af8eb0edd8b749ffa083
v27.mass.recipe-inventory.3,source:animal-bone,Source,true,,resource:bone*2@1,0,0,800,800,800,0,-800,-800,0,800,800,800,-800,-800,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_bone.asset,3d04054f59c8158b2147a7bfbb70e3a2c9bafa8ad7488951050ca5c56164129b
v27.mass.recipe-inventory.3,source:animal-egg,Source,true,,resource:egg*3@1,0,0,750,750,750,0,-750,-750,0,750,750,750,-750,-750,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_egg.asset,f2bbdf1cfbaf8c2e8590ee0926b7039ceefc3156b2c5e97c1227e4f031126821
v27.mass.recipe-inventory.3,source:animal-fang,Source,true,,resource:fang*1@1,0,0,150,150,150,0,-150,-150,0,150,150,150,-150,-150,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_fang.asset,7a059802ee8d9abf2ffb0c52d291108c7f398ef8771adfae04660467c4664573
v27.mass.recipe-inventory.3,source:animal-fat,Source,true,,resource:fat*2@1,0,0,900,900,900,0,-900,-900,0,900,900,900,-900,-900,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_fat.asset,b3b5262582c138200706fa63c85735e1f9a24ba58c5a91b9e598b7baafc6eaf5
v27.mass.recipe-inventory.3,source:animal-feather,Source,true,,resource:feather*4@1,0,0,200,200,200,0,-200,-200,0,200,200,200,-200,-200,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_feather.asset,c5a5e5c3f1880b66f4f278485bd50ad77a3fc943c0a366eafcf6d71f7808e5c0
v27.mass.recipe-inventory.3,source:animal-hide,Source,true,,resource:hide*2@1,0,0,1800,1800,1800,0,-1800,-1800,0,1800,1800,1800,-1800,-1800,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_hide.asset,0355abd66717cf170dfb5de3c4d6c3970aff1246483e2dbb067f0444b7f05b23
v27.mass.recipe-inventory.3,source:animal-horn,Source,true,,resource:horn*1@1,0,0,450,450,450,0,-450,-450,0,450,450,450,-450,-450,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_horn.asset,b27abd14c98471856a3ec71a16247ab4a546692ef276c2f3963583787f1355c2
v27.mass.recipe-inventory.3,source:animal-manure,Source,true,,resource:manure*2@1,0,0,1000,1000,1000,0,-1000,-1000,0,1000,1000,1000,-1000,-1000,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_manure.asset,6b21ba3d7e41c71c0515b641be77cf0efef988f81e3793f218e1feeca4f7cfee
v27.mass.recipe-inventory.3,source:animal-meat,Source,true,,resource:meat*4@1,0,0,2800,2800,2800,0,-2800,-2800,0,2800,2800,2800,-2800,-2800,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_meat.asset,c600b088c008a12084a4a4a0e590ea2fc864b7cff8d686d0901d781fa3cfe7aa
v27.mass.recipe-inventory.3,source:animal-milk,Source,true,,resource:milk*3@1,0,0,2400,2400,2400,0,-2400,-2400,0,2400,2400,2400,-2400,-2400,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_milk.asset,864e7a6934f0afc2b74cd319fa208bdd9976170f802bd4cd896a804715472dc1
v27.mass.recipe-inventory.3,source:animal-wool,Source,true,,resource:wool*3@1,0,0,1050,1050,1050,0,-1050,-1050,0,1050,1050,1050,-1050,-1050,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_animal_wool.asset,c32a8244e6d4023f7f7837d3d917e17ecb57bcc520fccd2d89651ca102db121c
v27.mass.recipe-inventory.3,source:grass,Source,true,,resource:grass-straw*4@1,0,0,320,320,320,0,-320,-320,0,320,320,320,-320,-320,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_grass.asset,0f0d3e96857e4c34eda8cc76b53f4e6cf63a18687038828c3c3a0184df1c3590
v27.mass.recipe-inventory.3,source:logging,Source,true,,resource:dark-resin*1@0.18|resource:log*5@1,0,0,9000,9200,9036,0,-9200,-9000,0,9000,9200,9036,-9200,-9000,1,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_logging.asset,5f77cdede828b32889fffd60bb38cf33d2427ad6ce3383c70da32d728f911f75
v27.mass.recipe-inventory.3,source:quarry,Source,true,,resource:coal*1@0.2|resource:gold-ore*1@0.03|resource:iron-ore*1@0.16|resource:mana-crystal*1@0.01|resource:stone*4@1,0,0,6400,10050,6794.5,0,-10050,-6400,0,6400,10050,6794.5,-10050,-6400,4,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_quarry.asset,f6609e3168fc782b2d67aef5015281581c375c901437d741d6b5e1b54e36ff5c
v27.mass.recipe-inventory.3,source:saltstone,Source,true,,resource:saltstone*1@0.25|resource:stone*3@1,0,0,4800,5300,4925,0,-5300,-4800,0,4800,5300,4925,-5300,-4800,1,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_saltstone.asset,8117cc1a949980b1c3eb54064a99a894c23100f78095398a9d93e3f2338d2076
v27.mass.recipe-inventory.3,source:spoilage-animal,Source,true,,waste:animal-rot*1@1,0,0,700,700,700,0,-700,-700,0,700,700,700,-700,-700,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_spoilage_animal.asset,2de46b80ddadcc57c97bbc8b007a916bae2acc2e39a2f9b7785de3a968d67f56
v27.mass.recipe-inventory.3,source:spoilage-forbidden,Source,true,,waste:forbidden-rot*1@1,0,0,700,700,700,0,-700,-700,0,700,700,700,-700,-700,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_spoilage_forbidden.asset,c161467fc13b24a14741e4fa757d14f12c9a85884b83dd02334426f1f3d1c938
v27.mass.recipe-inventory.3,source:spoilage-mixed,Source,true,,waste:mixed-rot*1@1,0,0,650,650,650,0,-650,-650,0,650,650,650,-650,-650,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_spoilage_mixed.asset,2155f3c8d937f353143b5eecd7ef9fb1bcb430d3a7e71be67452e31a02788a95
v27.mass.recipe-inventory.3,source:spoilage-plant,Source,true,,waste:plant-rot*1@1,0,0,600,600,600,0,-600,-600,0,600,600,600,-600,-600,0,,,true,true,,source-external-mass,Assets/Resources/SO/Economy/Recipes/source_spoilage_plant.asset,33d11e86457df9b58f682448c5d2077099f930b13f4f20400bdd833d7d182c62
