"stable_id","display_name","source_path","authored_category","grid_layer","asset_classification","design_boundary","composition_contract","source_declared_function","classification_evidence","status"
"building:1077","석재 절단대","Assets/Resources/SO/Building/Modular/P05_석재절단대.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×6, material:iron-ingot×4, material:stone-block×2, component:machine-parts×2이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P05_석재절단대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1078","광석 선별대","Assets/Resources/SO/Building/Modular/P06_광석선별대.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:lumber×6, material:iron-ingot×2, component:machine-parts×3이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P06_광석선별대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1079","용광로","Assets/Resources/SO/Building/Modular/P07_용광로.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 318, 재료 material:stone-block×6, material:iron-ingot×4, component:machine-parts×3이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P07_용광로.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1080","제강로","Assets/Resources/SO/Building/Modular/P08_제강로.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 585, 재료 material:stone-block×6, material:iron-ingot×4, component:machine-parts×2, tool:alloy-crucible×1이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P08_제강로.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1081","귀금 세공대","Assets/Resources/SO/Building/Modular/P09_귀금세공대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 468, 재료 material:treated-lumber×6, material:iron-ingot×4, material:stone-block×2, component:machine-parts×2, 외 1개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Modular/P09_귀금세공대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1082","비전 단조대","Assets/Resources/SO/Building/Modular/P10_비전단조대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 603, 재료 material:stone-block×6, component:rune-conductor×3, material:iron-ingot×2, component:machine-parts×2, 외 3개이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Modular/P10_비전단조대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1083","직조기","Assets/Resources/SO/Building/Modular/P11_직조기.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×6, material:iron-ingot×4, material:stone-block×2, component:machine-parts×2이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P11_직조기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1084","무두질대","Assets/Resources/SO/Building/Modular/P12_무두질대.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×6, material:iron-ingot×4, material:stone-block×2, component:machine-parts×2이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P12_무두질대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1085","퇴비장","Assets/Resources/SO/Building/Modular/P13_퇴비장.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:lumber×4, material:iron-ingot×3, component:machine-parts×2, material:stone-block×2이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P13_퇴비장.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1086","증류기","Assets/Resources/SO/Building/Modular/P14_증류기.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 486, 재료 material:stone-block×6, component:rune-conductor×2, material:iron-ingot×2, component:machine-parts×2이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Modular/P14_증류기.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1087","조리대","Assets/Resources/SO/Building/Modular/P15_조리대.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×6, material:iron-ingot×4, material:stone-block×2, component:machine-parts×2이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P15_조리대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1088","훈연대","Assets/Resources/SO/Building/Modular/P16_훈연대.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 318, 재료 material:stone-block×6, material:iron-ingot×4, component:machine-parts×3이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P16_훈연대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1089","사료 배합대","Assets/Resources/SO/Building/Modular/P17_사료배합대.asset","Production (생산)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×6, material:iron-ingot×4, material:stone-block×2, component:machine-parts×2이 필요하다.","category=Production (생산); layer=Building; path=Assets/Resources/SO/Building/Modular/P17_사료배합대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
"building:1090","약제대","Assets/Resources/SO/Building/Modular/P18_약제대.asset","Crafting (제작)","Building","player-composable-part","플레이어가 배치·해체·운반해 방 기능과 생산·서비스·방어·물류 흐름을 조립하는 파츠","다른 구조·설비·동선 파츠와 조합될 때만 완전한 방 또는 운영 기능을 형성","시설의 고유 역할은 공정 자동화, 물류 입출력, 전력 소비, 생산 작업대이다. 건설에는 작업량 312, 재료 material:treated-lumber×4, material:iron-ingot×3, component:machine-parts×3이 필요하다.","category=Crafting (제작); layer=Building; path=Assets/Resources/SO/Building/Modular/P18_약제대.asset","분류 확정; 개별 기능·전환 계약은 player-composable-part와 player-landmark에 한해 별도 전수 기록 OPEN"
